tconst,averageRating,numVotes
tt0027664,6.5,1408
tt0027672,7.4,3150
tt0027686,6.4,1293
tt0027687,6.1,1181
tt0027690,5.6,1442
tt0027697,6.3,1189
tt0027698,6.6,9422
tt0027752,7.7,4306
tt0027779,7.6,2208
tt0027796,6.4,1446
tt0027800,6.5,3218
tt0027869,6.6,1798
tt0027884,7.8,9369
tt0027893,7.3,2686
tt0027902,6.9,1259
tt0027914,6.0,1429
tt0027938,6.6,1297
tt0027948,6.3,2915
tt0027951,7.0,1006
tt0027964,6.6,1401
tt0027969,6.5,1909
tt0027977,8.5,273821
tt0027994,7.4,1088
tt0027996,7.8,24228
tt0028010,7.9,27607
tt0028021,7.2,2718
tt0028030,6.8,1522
tt0028070,7.3,3647
tt0028096,7.5,15530
tt0028108,6.8,2534
tt0028118,7.0,1652
tt0028119,7.3,4375
tt0028138,6.7,1361
tt0028141,7.2,2731
tt0028167,7.0,2058
tt0028174,3.4,1963
tt0028201,7.5,2667
tt0028203,6.5,2348
tt0028207,6.7,1452
tt0028212,7.0,19842
tt0028216,7.1,6400
tt0028219,5.9,2536
tt0028231,6.4,9409
tt0028249,7.4,3880
tt0028275,6.3,1489
tt0028313,7.3,3379
tt0028315,7.1,1549
tt0028330,6.4,1804
tt0028331,5.8,1600
tt0028333,7.4,15152
tt0028345,6.5,3711
tt0028346,3.7,9648
tt0028355,7.1,3121
tt0028356,7.4,3260
tt0028358,6.6,9677
tt0028365,6.3,1274
tt0028367,7.3,1093
tt0028368,7.0,1863
tt0028373,6.5,1602
tt0028378,7.5,2972
tt0028390,6.6,1610
tt0028401,6.8,1446
tt0028436,6.9,1266
tt0028445,7.5,7445
tt0028478,6.6,3367
tt0028505,7.0,4078
tt0028510,6.0,1235
tt0028575,7.2,3522
tt0028597,7.7,22474
tt0028653,5.6,1087
tt0028659,6.4,1278
tt0028661,6.3,1318
tt0028665,6.7,1458
tt0028668,6.0,1132
tt0028683,7.3,9138
tt0028691,7.9,11486
tt0028707,6.7,1727
tt0028708,7.0,1907
tt0028709,7.0,1677
tt0028726,7.4,3107
tt0028737,7.3,1348
tt0028739,6.5,1804
tt0028757,6.8,2513
tt0028767,6.2,1552
tt0028772,7.5,15032
tt0028773,7.2,9177
tt0028804,6.9,2658
tt0028816,7.5,4394
tt0028818,7.3,2254
tt0028842,6.6,1643
tt0028872,6.5,2069
tt0028944,7.5,5626
tt0028950,8.1,40193
tt0028981,6.8,1899
tt0028988,7.2,5208
tt0029002,7.3,2739
tt0029030,7.1,3208
tt0029047,6.7,2757
tt0029058,7.3,2797
tt0029080,7.2,4151
tt0029081,6.3,1566
tt0029087,6.8,1553
tt0029118,6.7,1883
tt0029120,6.4,1768
tt0029146,7.1,9599
tt0029161,7.5,3664
tt0029162,7.6,15204
tt0029165,6.9,1004
tt0029188,7.1,1261
tt0029192,8.1,10185
tt0029201,6.9,1691
tt0029210,7.0,1027
tt0029217,7.1,5276
tt0029222,7.2,1245
tt0029257,7.1,1152
tt0029284,7.2,12130
tt0029309,6.3,1179
tt0029310,7.2,3208
tt0029314,7.6,2381
tt0029322,6.8,7536
tt0029335,7.4,1916
tt0029339,7.7,5167
tt0029347,6.7,1328
tt0029395,6.5,1162
tt0029415,7.7,1192
tt0029440,7.2,3047
tt0029442,7.6,5276
tt0029453,7.7,8397
tt0029454,6.2,1353
tt0029511,6.5,2370
tt0029516,6.5,2092
tt0029539,7.0,1145
tt0029546,7.4,8156
tt0029557,7.0,1391
tt0029583,7.6,231152
tt0029588,6.2,1074
tt0029604,7.7,9424
tt0029605,6.7,1398
tt0029606,7.3,11484
tt0029608,7.4,6697
tt0029611,6.5,1232
tt0029648,6.9,1136
tt0029650,6.4,1771
tt0029658,7.2,2049
tt0029660,6.7,1296
tt0029675,6.3,1256
tt0029682,7.2,8792
tt0029695,6.6,1834
tt0029706,7.4,1036
tt0029747,7.6,9338
tt0029751,6.9,2026
tt0029808,7.2,7991
tt0029811,6.8,11579
tt0029842,5.6,1221
tt0029843,7.9,56327
tt0029844,7.0,2376
tt0029850,7.5,12780
tt0029852,6.8,2422
tt0029855,6.6,3460
tt0029864,7.0,3156
tt0029870,7.9,24137
tt0029912,6.1,1142
tt0029923,7.5,4760
tt0029929,7.2,4909
tt0029930,7.1,1833
tt0029942,7.2,6675
tt0029943,7.5,3511
tt0029947,7.8,68397
tt0029957,7.5,8737
tt0029971,6.9,4500
tt0029984,6.7,1903
tt0029989,4.5,1134
tt0029992,7.5,9401
tt0029995,7.0,2479
tt0030018,6.5,1932
tt0030026,6.5,1525
tt0030044,7.5,3548
tt0030063,6.6,1727
tt0030069,6.6,1435
tt0030070,6.9,1440
tt0030127,7.5,2557
tt0030128,7.1,3950
tt0030138,6.9,1103
tt0030149,6.9,2358
tt0030151,6.3,1400
tt0030196,6.8,1145
tt0030202,6.4,1407
tt0030216,6.0,1056
tt0030241,7.7,19392
tt0030252,7.5,3431
tt0030265,7.1,1092
tt0030287,7.4,15790
tt0030337,7.0,1214
tt0030341,7.7,59536
tt0030386,6.7,2136
tt0030396,6.7,3029
tt0030413,6.6,1577
tt0030418,7.3,3429
tt0030424,7.0,1462
tt0030442,7.3,2416
tt0030448,7.9,3808
tt0030473,5.9,1344
tt0030491,6.6,1238
tt0030517,6.8,1408
tt0030522,7.7,5552
tt0030523,7.6,4562
tt0030604,7.6,2342
tt0030637,7.7,10114
tt0030643,7.7,10452
tt0030652,6.9,1051
tt0030657,7.0,2019
tt0030696,6.6,5754
tt0030709,6.3,1089
tt0030743,6.4,1427
tt0030744,6.9,1741
tt0030746,6.9,1552
tt0030755,6.7,2216
tt0030764,7.0,2691
tt0030824,6.6,2447
tt0030845,3.9,1993
tt0030848,6.8,2880
tt0030857,6.7,1054
tt0030865,7.1,2216
tt0030879,6.6,1724
tt0030944,7.1,4571
tt0030989,6.6,1403
tt0030993,7.8,29355
tt0030996,6.8,1987
tt0031002,7.3,1756
tt0031020,6.8,1500
tt0031022,7.2,7838
tt0031033,6.3,1873
tt0031047,7.3,8518
tt0031058,7.3,1061
tt0031060,6.8,6624
tt0031066,6.3,2984
tt0031067,7.5,4891
tt0031086,6.4,1386
tt0031088,7.5,6811
tt0031143,7.1,4038
tt0031147,7.2,1944
tt0031148,6.5,1412
tt0031149,7.0,1582
tt0031173,6.7,2291
tt0031202,6.6,1114
tt0031208,5.7,1668
tt0031210,7.4,13016
tt0031225,7.6,13070
tt0031235,7.1,6072
tt0031241,6.7,1190
tt0031252,7.0,7061
tt0031259,6.8,1061
tt0031260,7.2,4030
tt0031302,6.8,1866
tt0031309,7.8,1105
tt0031314,7.1,2481
tt0031322,6.7,6026
tt0031334,7.4,6829
tt0031346,6.6,1116
tt0031359,7.3,5647
tt0031377,6.8,2283
tt0031381,8.2,347153
tt0031385,7.9,11998
tt0031386,6.9,1059
tt0031387,4.8,1767
tt0031397,6.6,5143
tt0031398,7.2,13291
tt0031431,7.0,1667
tt0031448,7.4,12315
tt0031455,7.8,12817
tt0031470,5.2,1107
tt0031473,6.5,1871
tt0031477,7.0,3813
tt0031491,6.6,3046
tt0031500,6.8,3592
tt0031505,6.3,11793
tt0031507,7.0,5177
tt0031514,7.7,8632
tt0031516,6.9,2663
tt0031536,6.4,1711
tt0031580,7.1,7033
tt0031593,7.3,6876
tt0031602,6.3,4320
tt0031614,6.8,2106
tt0031619,7.0,2063
tt0031647,7.8,5943
tt0031678,6.4,1505
tt0031679,8.1,126224
tt0031680,5.8,1034
tt0031704,6.1,1095
tt0031708,6.6,1015
tt0031709,6.5,1526
tt0031725,7.8,23990
tt0031742,7.8,7242
tt0031747,6.4,2814
tt0031750,7.4,4225
tt0031754,7.7,2398
tt0031762,7.6,16538
tt0031790,7.5,1861
tt0031796,4.7,1170
tt0031826,7.0,6422
tt0031831,6.5,1166
tt0031835,6.8,2409
tt0031842,6.5,1284
tt0031851,5.7,2726
tt0031867,7.9,16652
tt0031885,7.9,32525
tt0031890,6.2,1116
tt0031891,6.4,1032
tt0031945,6.8,1239
tt0031951,7.1,12536
tt0031968,6.9,2765
tt0031971,7.8,56698
tt0031973,7.0,1612
tt0031976,7.0,1232
tt0031981,7.0,1231
tt0031983,6.9,2882
tt0031995,6.4,1042
tt0032007,6.5,3715
tt0032022,6.8,2710
tt0032043,6.4,1594
tt0032049,6.6,2339
tt0032071,7.6,3920
tt0032080,7.0,3650
tt0032138,8.1,451483
tt0032143,7.7,15626
tt0032145,7.5,20741
tt0032152,6.9,1958
tt0032153,6.3,1441
tt0032155,7.5,9614
tt0032156,7.8,4676
tt0032179,6.1,1355
tt0032181,7.3,2195
tt0032186,7.9,1598
tt0032194,7.4,5653
tt0032206,6.6,1060
tt0032209,6.5,1423
tt0032215,4.7,2184
tt0032220,6.8,1100
tt0032221,6.8,1588
tt0032234,7.1,8022
tt0032245,6.1,1522
tt0032247,6.5,2527
tt0032258,6.3,3170
tt0032264,6.2,2121
tt0032273,7.0,4012
tt0032281,6.3,1171
tt0032283,6.1,1385
tt0032284,7.3,2921
tt0032285,7.0,3324
tt0032290,6.7,1056
tt0032324,7.0,1831
tt0032325,7.1,1585
tt0032326,7.1,1547
tt0032338,7.3,4568
tt0032339,7.2,4573
tt0032342,7.2,2819
tt0032349,6.6,1904
tt0032356,6.9,1443
tt0032376,6.8,3321
tt0032383,6.7,3219
tt0032390,5.4,3673
tt0032397,6.8,1116
tt0032401,6.7,1349
tt0032404,5.5,1482
tt0032408,6.4,1090
tt0032410,6.4,1445
tt0032412,6.4,3054
tt0032413,7.4,1939
tt0032432,7.0,1899
tt0032439,6.0,1188
tt0032447,7.0,1263
tt0032455,7.7,108149
tt0032457,5.4,1408
tt0032467,6.6,2136
tt0032475,6.6,1577
tt0032484,7.4,25064
tt0032520,7.0,4399
tt0032536,6.8,5987
tt0032551,8.1,105244
tt0032553,8.4,249370
tt0032554,7.2,4734
tt0032599,7.8,65773
tt0032610,7.0,1625
tt0032612,6.0,1341
tt0032617,7.4,3985
tt0032635,6.4,5778
tt0032636,6.7,2101
tt0032637,5.9,3657
tt0032643,6.6,1587
tt0032651,6.9,1619
tt0032653,5.0,3559
tt0032671,6.9,4284
tt0032676,6.7,2247
tt0032686,6.3,1021
tt0032701,7.5,15320
tt0032728,6.9,5277
tt0032733,6.5,1155
tt0032753,6.5,1215
tt0032762,7.5,11530
tt0032811,7.7,6507
tt0032814,7.2,1443
tt0032815,7.0,1613
tt0032818,6.0,5046
tt0032819,6.9,1436
tt0032828,6.8,3226
tt0032842,7.2,5970
tt0032846,6.2,1318
tt0032850,6.3,1940
tt0032851,7.0,4153
tt0032871,5.7,1823
tt0032873,6.3,1938
tt0032881,6.5,3202
tt0032904,7.8,76432
tt0032910,7.5,167019
tt0032917,8.3,1265
tt0032943,7.3,9661
tt0032946,6.8,1939
tt0032953,7.6,2577
tt0032963,6.4,1309
tt0032976,8.1,159426
tt0032981,7.6,7786
tt0032983,6.6,3873
tt0032993,6.6,4210
tt0033021,6.2,4366
tt0033022,7.1,3256
tt0033028,7.6,11172
tt0033029,5.7,1860
tt0033038,6.5,1837
tt0033045,8.0,41684
tt0033105,6.9,3115
tt0033107,6.8,4852
tt0033110,6.8,2065
tt0033117,5.9,1472
tt0033149,7.2,9684
tt0033152,7.4,15292
tt0033153,6.9,1167
tt0033159,6.1,1031
tt0033173,5.9,1077
tt0033174,6.5,1777
tt0033175,6.7,1537
tt0033188,6.8,1333
tt0033221,6.7,1094
tt0033226,6.8,3134
tt0033238,7.7,11412
tt0033253,7.3,7232
tt0033260,7.7,2032
tt0033281,7.8,1198
tt0033282,7.6,1831
tt0033283,6.0,1594
tt0033289,6.8,1330
tt0033314,6.6,1454
tt0033317,7.1,1617
tt0033324,6.1,1189
tt0033356,7.1,2097
tt0033373,7.7,15030
tt0033383,5.7,1087
tt0033388,6.5,5617
tt0033389,5.7,1114
tt0033397,6.1,2323
tt0033405,6.7,3325
tt0033407,6.9,2451
tt0033409,6.7,1430
tt0033432,6.9,3868
tt0033436,7.0,4927
tt0033458,6.9,1534
tt0033460,7.1,1768
tt0033467,8.3,482374
tt0033477,7.0,2667
tt0033491,6.7,1460
tt0033517,6.4,1071
tt0033519,6.9,1392
tt0033530,6.1,1589
tt0033532,7.6,6134
tt0033533,7.6,5002
tt0033537,6.5,2170
tt0033553,6.8,10332
tt0033558,6.4,1261
tt0033563,7.2,147411
tt0033568,7.0,1489
tt0033582,7.1,2293
tt0033596,6.4,1076
tt0033606,6.5,1432
tt0033616,6.7,1546
tt0033627,7.3,8199
tt0033650,6.5,1324
tt0033654,7.2,2829
tt0033660,6.1,1781
tt0033676,6.1,1684
tt0033677,7.0,4579
tt0033686,6.9,1491
tt0033698,7.3,1032
tt0033704,7.4,3718
tt0033712,7.5,7686
tt0033717,7.5,20352
tt0033722,7.3,2950
tt0033723,7.2,4467
tt0033724,7.0,1211
tt0033726,6.5,1273
tt0033727,6.9,1505
tt0033728,6.0,1052
tt0033729,7.7,27957
tt0033740,7.2,5672
tt0033754,6.7,3284
tt0033760,5.3,2792
tt0033766,7.6,2063
tt0033774,7.0,3687
tt0033781,6.5,1823
tt0033787,5.2,2659
tt0033802,7.1,2085
tt0033803,6.4,1266
tt0033804,7.7,24580
tt0033824,6.9,2101
tt0033836,7.9,13694
tt0033838,6.6,1512
tt0033852,7.4,3601
tt0033868,6.8,1598
tt0033870,7.9,171185
tt0033873,7.2,6742
tt0033874,7.5,9410
tt0033879,6.1,2023
tt0033888,7.3,1855
tt0033891,7.6,15761
tt0033902,6.6,1307
tt0033908,7.7,1903
tt0033918,6.7,1486
tt0033922,6.3,11885
tt0033945,7.0,2730
tt0033952,7.9,2644
tt0033963,7.1,1098
tt0033980,6.6,1586
tt0033987,6.8,2448
tt0034012,7.1,8506
tt0034027,7.2,1942
tt0034055,6.0,2191
tt0034078,6.4,1391
tt0034091,6.7,4065
tt0034093,7.2,1719
tt0034116,6.7,3477
tt0034162,7.5,4807
tt0034167,7.7,20629
tt0034172,7.2,7231
tt0034175,6.5,3090
tt0034182,6.9,2715
tt0034224,5.3,1968
tt0034236,7.2,4467
tt0034240,7.9,29815
tt0034241,7.1,2094
tt0034242,5.6,1103
tt0034247,7.3,3753
tt0034248,7.3,44967
tt0034251,7.0,2290
tt0034266,6.4,3249
tt0034269,6.7,1513
tt0034272,7.2,5329
tt0034274,6.6,3197
tt0034277,7.2,7229
tt0034281,6.5,1415
tt0034297,6.4,2663
tt0034298,7.2,1521
tt0034299,6.3,1290
tt0034303,6.8,3653
tt0034305,7.7,1748
tt0034328,6.2,2068
tt0034368,7.6,1757
tt0034370,6.3,1323
tt0034384,6.7,3479
tt0034386,6.5,1501
tt0034389,6.6,1170
tt0034398,7.2,32950
tt0034399,7.2,4055
tt0034405,6.3,1638
tt0034409,6.7,3118
tt0034415,6.7,3619
tt0034424,6.2,1465
tt0034428,6.8,5620
tt0034449,7.1,5250
tt0034461,7.6,1970
tt0034465,6.1,1768
tt0034466,6.8,1304
tt0034478,7.3,3805
tt0034485,6.6,1740
tt0034492,7.3,160244
tt0034493,7.7,3238
tt0034498,6.1,2396
tt0034513,6.7,1415
tt0034514,6.4,1747
tt0034515,7.0,1230
tt0034521,4.3,1347
tt0034522,6.7,5348
tt0034524,7.0,1520
tt0034540,5.8,1393
tt0034546,5.3,1390
tt0034547,7.7,1712
tt0034554,7.4,1822
tt0034556,6.9,1164
tt0034578,6.4,1892
tt0034583,8.5,633322
tt0034585,7.2,1303
tt0034586,7.0,1516
tt0034587,7.2,27488
tt0034591,7.5,3372
tt0034613,4.6,3712
tt0034622,6.7,1875
tt0034646,6.9,2701
tt0034657,7.7,1645
tt0034670,7.9,2337
tt0034675,7.1,1939
tt0034694,7.2,3230
tt0034699,6.8,1082
tt0034711,6.7,2096
tt0034716,6.4,1269
tt0034717,6.4,1083
tt0034731,7.5,1514
tt0034732,6.3,1180
tt0034734,7.0,2235
tt0034742,6.7,4424
tt0034746,7.0,4035
tt0034753,7.4,1525
tt0034778,7.5,4374
tt0034780,6.9,2043
tt0034786,6.1,7609
tt0034798,7.0,7701
tt0034808,6.5,1213
tt0034828,7.1,1640
tt0034856,6.4,1044
tt0034862,7.3,18804
tt0034873,6.7,1400
tt0034874,7.1,1454
tt0034875,7.0,1360
tt0034881,7.1,10256
tt0034889,6.3,1645
tt0034890,7.3,5495
tt0034891,7.2,6773
tt0034902,5.9,2867
tt0034922,6.5,4950
tt0034928,6.7,4886
tt0034936,6.7,3397
tt0034941,6.8,1205
tt0034946,7.5,5265
tt0034965,7.3,3290
tt0034978,6.5,1904
tt0035009,3.6,2013
tt0035014,7.0,1138
tt0035015,7.6,27901
tt0035017,7.3,1910
tt0035019,7.3,8151
tt0035020,6.6,1485
tt0035034,6.6,1819
tt0035064,6.4,1108
tt0035082,6.8,2493
tt0035093,7.6,20433
tt0035096,5.5,4123
tt0035100,7.0,1703
tt0035105,7.0,1848
tt0035124,6.1,1995
tt0035140,7.8,20009
tt0035148,6.8,1265
tt0035151,6.4,3430
tt0035153,7.0,2834
tt0035157,6.8,1192
tt0035160,7.6,8731
tt0035169,7.4,13438
tt0035173,6.8,2486
tt0035195,6.4,1625
tt0035209,7.0,2513
tt0035211,7.6,12537
tt0035226,7.3,1482
tt0035228,7.8,1321
tt0035238,7.9,8834
tt0035244,6.6,3717
tt0035250,6.3,1938
tt0035252,6.5,1805
tt0035258,6.6,1175
tt0035259,6.0,1319
tt0035262,7.0,6071
tt0035272,6.9,2024
tt0035279,7.1,28983
tt0035317,6.5,7025
tt0035318,6.4,5498
tt0035356,6.1,1006
tt0035360,7.1,1941
tt0035369,6.7,3470
tt0035414,7.2,1226
tt0035415,7.3,2652
tt0035417,7.5,9575
tt0035419,6.5,3733
tt0035422,6.4,1022
tt0035423,6.4,91923
tt0035429,7.5,4616
tt0035431,6.6,1500
tt0035432,7.4,11209
tt0035446,8.1,47290
tt0035447,5.9,1041
tt0035460,6.2,2139
tt0035489,6.1,1656
tt0035521,7.2,2563
tt0035524,6.9,1053
tt0035527,7.1,1296
tt0035529,7.3,1237
tt0035530,6.6,2401
tt0035555,7.3,2827
tt0035567,7.1,11449
tt0035575,7.6,17511
tt0035583,7.1,4348
tt0035605,6.5,2611
tt0035608,7.0,4790
tt0035612,7.0,1182
tt0035616,7.0,4058
tt0035617,6.1,1257
tt0035636,7.2,1879
tt0035640,4.4,1579
tt0035657,7.3,1587
tt0035659,6.4,1746
tt0035664,6.9,2847
tt0035665,6.0,2621
tt0035675,6.4,1055
tt0035703,7.1,3677
tt0035706,6.1,1358
tt0035713,5.4,1109
tt0035733,7.3,1001
tt0035743,6.1,1911
tt0035746,6.5,1044
tt0035751,6.7,1647
tt0035753,7.8,11511
tt0035754,7.3,2214
tt0035763,6.3,1877
tt0035770,7.0,1331
tt0035774,6.9,1093
tt0035777,6.1,1178
tt0035784,4.8,1748
tt0035790,6.1,1045
tt0035794,7.5,4816
tt0035795,6.1,2338
tt0035798,6.4,1751
tt0035799,7.1,6009
tt0035800,6.3,1359
tt0035820,6.6,1138
tt0035829,6.1,1827
tt0035832,7.5,1281
tt0035836,7.1,1567
tt0035860,6.6,2071
tt0035861,7.3,1587
tt0035881,6.4,1405
tt0035884,7.3,7326
tt0035885,6.9,1276
tt0035896,6.8,10724
tt0035899,6.4,10550
tt0035916,6.6,2165
tt0035929,6.7,1014
tt0035937,6.6,4042
tt0035939,5.0,1663
tt0035942,6.8,2344
tt0035951,7.5,1135
tt0035957,6.6,2356
tt0035958,6.0,1745
tt0035959,6.9,3093
tt0035962,6.6,1361
tt0035966,7.4,6916
tt0035979,7.3,12909
tt0035980,6.1,1172
tt0036004,6.7,1795
tt0036022,7.0,2654
tt0036027,7.0,14718
tt0036037,6.6,1108
tt0036038,6.3,1643
tt0036047,6.5,1096
tt0036055,6.2,1474
tt0036092,6.3,1549
tt0036094,6.2,3007
tt0036098,7.1,6199
tt0036104,6.7,6307
tt0036112,8.0,17481
tt0036119,7.7,1455
tt0036126,7.2,3393
tt0036135,6.5,1708
tt0036152,7.4,2009
tt0036154,7.8,16063
tt0036160,6.8,1182
tt0036166,5.4,1108
tt0036172,7.6,7941
tt0036174,7.1,3729
tt0036182,6.5,1084
tt0036191,7.0,2290
tt0036203,6.6,1514
tt0036208,6.7,1146
tt0036217,5.9,1952
tt0036218,6.6,1694
tt0036230,7.4,4059
tt0036241,5.4,5241
tt0036244,8.0,26101
tt0036260,7.2,6221
tt0036261,6.4,8897
tt0036264,6.8,1130
tt0036271,7.7,1065
tt0036275,6.8,1347
tt0036277,6.7,1630
tt0036295,7.7,2927
tt0036323,7.5,10491
tt0036326,6.0,8564
tt0036341,6.7,8343
tt0036342,7.8,73214
tt0036348,6.9,5455
tt0036349,6.7,5025
tt0036363,6.3,1274
tt0036367,7.4,2205
tt0036376,6.0,6614
tt0036377,7.6,8045
tt0036384,6.2,1891
tt0036391,7.3,3014
tt0036395,7.1,1128
tt0036399,7.4,1404
tt0036400,6.7,5952
tt0036402,7.3,1108
tt0036414,6.2,2490
tt0036418,6.2,1075
tt0036422,6.7,2236
tt0036430,5.8,1405
tt0036431,7.5,4027
tt0036432,6.2,1253
tt0036443,6.1,1946
tt0036444,7.2,1060
tt0036452,7.5,1700
tt0036497,6.4,1300
tt0036506,8.1,11593
tt0036508,7.3,1396
tt0036515,7.1,5291
tt0036516,6.7,1781
tt0036535,7.4,1175
tt0036546,6.8,1437
tt0036547,7.7,2148
tt0036581,6.9,1272
tt0036582,7.1,1411
tt0036591,6.3,1447
tt0036613,7.9,77010
tt0036618,7.5,3539
tt0036621,5.3,1801
tt0036628,6.4,2021
tt0036629,7.1,1686
tt0036630,6.6,2579
tt0036641,7.1,2538
tt0036644,6.3,1496
tt0036653,5.9,2261
tt0036656,7.8,1556
tt0036659,6.1,2081
tt0036677,6.4,1774
tt0036680,7.2,1681
tt0036695,7.3,6905
tt0036696,6.9,3480
tt0036697,5.2,1218
tt0036699,6.2,1317
tt0036705,6.3,1673
tt0036706,6.2,1718
tt0036709,6.3,1546
tt0036711,6.5,1761
tt0036715,5.4,1115
tt0036716,5.7,1342
tt0036719,6.5,1676
tt0036723,6.7,6230
tt0036731,5.3,1357
tt0036733,6.7,7615
tt0036745,6.5,1162
tt0036748,6.1,1490
tt0036749,6.0,1105
tt0036768,7.2,1108
tt0036775,8.3,175263
tt0036777,5.9,1391
tt0036807,6.3,2249
tt0036810,6.5,1038
tt0036818,7.7,6845
tt0036824,6.4,4090
tt0036855,7.8,36054
tt0036868,8.1,74858
tt0036872,7.0,14253
tt0036880,6.2,1112
tt0036882,7.2,1116
tt0036886,6.2,1113
tt0036891,7.6,5384
tt0036910,7.0,7420
tt0036914,7.3,3947
tt0036922,7.0,2595
tt0036931,6.2,8277
tt0036933,7.0,1569
tt0036940,7.1,2661
tt0036947,5.6,2621
tt0036953,6.5,2194
tt0036959,5.7,2965
tt0036962,7.0,3095
tt0036968,8.0,1036
tt0036969,7.5,9948
tt0036983,7.2,3280
tt0036984,6.0,1375
tt0037008,7.9,53896
tt0037017,7.6,32639
tt0037022,7.5,2165
tt0037024,7.0,4285
tt0037027,6.3,1328
tt0037054,7.3,1337
tt0037055,7.2,4246
tt0037059,7.5,29640
tt0037073,7.7,1591
tt0037075,7.1,9345
tt0037077,7.5,8154
tt0037084,4.8,1326
tt0037090,7.8,2479
tt0037094,7.6,6969
tt0037096,7.0,1953
tt0037098,5.4,3624
tt0037099,5.5,3673
tt0037101,7.5,15590
tt0037120,7.3,8471
tt0037135,6.4,2969
tt0037136,7.0,1150
tt0037138,6.3,1357
tt0037147,7.5,1265
tt0037150,6.1,1154
tt0037151,5.4,1667
tt0037166,6.8,5332
tt0037168,7.1,5164
tt0037179,6.2,1006
tt0037193,6.8,2531
tt0037197,6.4,1137
tt0037198,7.7,1479
tt0037219,6.2,2955
tt0037248,7.2,6198
tt0037251,7.1,1162
tt0037263,7.4,3210
tt0037280,7.5,5319
tt0037303,7.0,5461
tt0037316,6.6,1173
tt0037323,7.4,2463
tt0037330,7.3,3774
tt0037343,6.9,3794
tt0037365,7.3,6582
tt0037366,7.2,6822
tt0037367,7.3,4352
tt0037382,7.8,39787
tt0037414,7.1,1547
tt0037415,7.2,13098
tt0037420,6.2,1201
tt0037441,5.2,1277
tt0037449,6.9,2352
tt0037453,6.2,1235
tt0037458,6.5,1458
tt0037461,6.3,1329
tt0037462,7.0,1920
tt0037465,6.3,1796
tt0037466,6.6,1659
tt0037469,7.6,18777
tt0037480,7.4,1587
tt0037492,6.3,2487
tt0037494,6.1,1301
tt0037508,6.5,2552
tt0037514,7.0,9769
tt0037515,7.4,17642
tt0037522,6.6,4524
tt0037536,7.2,9991
tt0037547,6.0,2425
tt0037549,7.3,10844
tt0037557,6.6,1578
tt0037558,8.0,46648
tt0037563,6.2,1486
tt0037576,6.3,2235
tt0037595,7.3,12937
tt0037604,7.3,4240
tt0037610,6.5,1472
tt0037611,7.1,5087
tt0037614,7.3,3349
tt0037615,6.6,2660
tt0037627,5.9,1803
tt0037630,7.1,5034
tt0037632,6.6,1164
tt0037635,7.5,15092
tt0037638,7.3,20920
tt0037642,5.9,1751
tt0037644,6.5,2254
tt0037671,7.5,3680
tt0037674,8.3,21924
tt0037678,5.9,1238
tt0037691,7.0,6952
tt0037702,6.2,1733
tt0037709,7.3,1297
tt0037711,5.3,1074
tt0037722,5.8,1217
tt0037749,6.5,1550
tt0037761,7.3,4356
tt0037763,7.4,1047
tt0037764,7.8,1369
tt0037771,6.6,1526
tt0037790,6.6,1581
tt0037793,5.7,6512
tt0037794,7.2,5867
tt0037795,6.6,3436
tt0037798,2.6,3117
tt0037800,7.4,10689
tt0037820,6.5,5552
tt0037824,7.7,11345
tt0037826,6.2,1381
tt0037832,6.2,1357
tt0037859,6.7,2724
tt0037865,7.6,15821
tt0037884,7.9,41940
tt0037885,7.0,1902
tt0037913,7.9,30188
tt0037928,7.7,1444
tt0037929,7.8,1827
tt0037931,6.9,2231
tt0037932,7.0,3955
tt0037939,7.0,2242
tt0037954,7.3,5759
tt0037963,7.6,2502
tt0037980,7.1,1665
tt0037981,7.4,1186
tt0037988,7.5,15273
tt0038000,7.3,1742
tt0038008,6.7,4343
tt0038011,7.7,2397
tt0038026,7.0,1869
tt0038032,7.1,3898
tt0038040,6.7,1266
tt0038048,6.3,1960
tt0038053,6.3,1660
tt0038056,6.3,1626
tt0038057,7.7,20379
tt0038080,6.4,1316
tt0038104,6.6,1696
tt0038107,7.1,4117
tt0038108,6.3,2026
tt0038109,7.5,54622
tt0038115,7.7,1299
tt0038116,7.0,4727
tt0038120,7.2,4048
tt0038123,6.8,2101
tt0038126,6.1,1263
tt0038151,6.2,2689
tt0038152,7.7,1516
tt0038160,7.2,9775
tt0038166,6.3,16420
tt0038178,6.2,1219
tt0038182,6.7,4669
tt0038190,8.0,8749
tt0038199,6.4,1447
tt0038213,7.3,2532
tt0038235,6.9,4360
tt0038238,7.3,1731
tt0038239,6.6,1428
tt0038250,6.8,1745
tt0038256,6.6,2809
tt0038259,6.6,7303
tt0038260,6.8,2615
tt0038262,5.9,1177
tt0038268,6.0,2916
tt0038279,6.9,3171
tt0038284,6.2,1419
tt0038286,7.1,1024
tt0038289,6.9,1923
tt0038300,6.8,3300
tt0038303,7.0,2771
tt0038317,7.2,1026
tt0038333,7.7,2441
tt0038334,7.0,1387
tt0038338,6.5,3235
tt0038343,6.8,4617
tt0038346,6.3,1185
tt0038348,7.9,29100
tt0038355,7.9,93396
tt0038356,7.5,1294
tt0038360,6.9,4155
tt0038363,7.0,8756
tt0038369,7.1,10124
tt0038370,6.4,1633
tt0038373,7.1,1605
tt0038387,4.4,1637
tt0038390,6.2,3301
tt0038392,6.1,1204
